Read	Ref	flag	MAPQ	refPos	readLength	refAlnLength	matches	Inss	Dels	SNPs	medianQ	meanQ
e756b39e-8b67-461d-88ba-e90c4e12821e	NC_000962.3	16	60	4407297	1109	1028	941	43	17	44	16.946798	17.000000
e2b3e88b-acef-45f9-aef4-f56f7e5fc195	NC_000962.3	0	54	3986949	299	192	173	11	3	8	15.929766	15.000000
a5a05146-7b57-45a0-b4d0-b56301850b88	NC_000962.3	0	60	1460532	790	698	627	32	19	39	14.751899	14.000000
f89180ac-239a-4951-bf60-7188f665e575	NC_000962.3	16	60	3640552	1075	956	904	28	21	24	21.699535	23.000000
8c896b57-00d6-4af1-9f54-e953bbeef720	NC_000962.3	0	60	4407327	515	430	409	4	1	17	21.178640	23.000000
24d098e8-5fee-46d9-bc1e-983e18c55c92	*	4	0	0	222	0	0	0	0	0	19.815315	22.000000
47cf1d52-e84d-41fb-b0a4-036a67abe7e7	*	4	0	0	227	0	0	0	0	0	13.220264	10.000000
9c822e81-56f4-41c7-988f-c4b36c0438e2	*	4	0	0	521	0	0	0	0	0	14.525911	14.000000
9be75ee5-1c10-4a89-a9e3-4fefc7f64f01	*	4	0	0	203	0	0	0	0	0	18.108374	19.000000
7c1c5eb5-8288-44f1-ad4f-0028f72f8e6d	*	4	0	0	326	0	0	0	0	0	17.963190	17.000000
daf2c21f-0593-4ada-9f81-81ff375d43aa	*	4	0	0	164	0	0	0	0	0	14.195122	15.000000
e8e70a1c-8e3b-4d68-8962-f201d485c0ac	NC_000962.3	0	37	1475789	240	127	119	8	1	0	16.629168	15.000000
4fc36833-ba49-4377-9cbc-371266c67d49	NC_000962.3	0	60	760841	635	524	495	10	11	19	18.957479	20.000000
569339a2-b15d-4500-8e6d-6ed35433882b	NC_000962.3	16	60	1674234	678	571	533	16	7	22	19.823009	21.000000
b3c85262-1f71-49c5-8476-24cd54f0fb5a	NC_000962.3	0	8	4248384	185	85	74	0	0	11	18.200001	17.500000
b3896b8c-4872-47d7-a7f9-246aec202f6f	NC_000962.3	0	60	781884	638	502	470	22	10	10	20.420063	22.000000
a53d19cb-7895-4ce1-a351-3f43d2d5b4a8	*	4	0	0	192	0	0	0	0	0	20.484375	21.000000
0a234d2d-d718-4e28-9a3e-79e3807112ce	NC_000962.3	0	60	4247450	1133	1019	1006	5	15	8	24.231245	26.000000
8eb13344-f521-4154-8535-6ab17dffdeb2	NC_000962.3	16	38	3120095	230	118	115	3	2	0	21.034782	22.000000
048656cb-0f6b-4c18-b827-2c1541d46ed0	NC_000962.3	16	60	3641822	858	750	725	19	8	6	21.116550	22.000000
0c6a8223-723c-44e7-968b-2069855dee7d	*	4	0	0	213	0	0	0	0	0	19.417841	21.000000
ada56e26-4b94-4b0e-9a8c-b5f9bd77f8d0	*	4	0	0	219	0	0	0	0	0	18.013699	17.000000
e120c8eb-e1e6-47c1-871d-9bd66584125e	*	4	0	0	352	0	0	0	0	0	25.937500	28.000000
87f1b5fc-1c6e-4eec-8519-63bedd2c5456	NC_000962.3	0	1	3123318	257	108	104	1	2	3	21.704281	22.500000
87f1b5fc-1c6e-4eec-8519-63bedd2c5456	NC_000962.3	256	0	3123101	257	153	132	8	10	13	0.000000	0.000000
19f299d4-43e3-4917-8ab8-78e2121686e8	NC_000962.3	16	60	1673168	296	179	173	4	2	2	18.239864	18.000000
a52ad5b2-b8d8-40a5-8033-810dc8e787a6	NC_000962.3	16	60	3640551	488	384	335	30	14	19	14.491803	13.000000
3d377f78-566e-43d0-8202-d622dd9f7b8c	*	4	0	0	579	0	0	0	0	0	22.329880	24.000000
179dea0d-19f4-4775-9d63-8bc383950857	NC_000962.3	0	60	3986859	771	677	609	29	18	39	15.889753	16.000000
58c3cd27-5254-4af6-bdde-dc396a6c9b90	NC_000962.3	16	60	490766	785	658	627	21	18	10	16.645861	16.000000
bb320f21-2764-47a8-aa38-e083b0a335cf	NC_000962.3	0	60	1475787	657	551	522	14	7	15	20.715372	22.000000
221e8c50-7729-45a2-b61e-af19f1160da9	NC_000962.3	0	60	1918206	262	174	167	2	0	5	20.938931	22.000000
3cc63e36-58d9-4c50-a08e-802852ce8c1c	*	4	0	0	196	0	0	0	0	0	16.637754	17.000000
3c7e0ec9-1859-417b-9170-c07da91a83e1	NC_000962.3	0	60	528931	819	702	671	14	26	17	21.503052	23.000000
0ca2376e-b29b-49ab-b3a1-ee8bebc241cd	NC_000962.3	0	11	3122199	285	140	124	4	2	12	19.017544	19.000000
bac482aa-8cec-4d77-a968-9c7e0a452d58	NC_000962.3	0	60	491145	822	710	674	18	12	18	20.408760	21.000000
f9b1906b-48b4-4542-9bb6-891eda05c03d	*	4	0	0	297	0	0	0	0	0	25.464647	27.000000
853e6213-3c5e-4a98-8367-b33f7c161b36	NC_000962.3	0	60	4243593	512	429	397	16	7	16	21.539062	23.000000
e7c6485f-294a-4005-8a1a-94e3d9685a26	NC_000962.3	0	60	1918348	556	452	431	13	12	8	19.262590	20.000000
ce3f9b8c-e96a-474f-a7af-35e8ed294b7e	NC_000962.3	0	60	4247644	787	681	635	20	9	26	18.782719	19.000000
3581a921-1a0a-41c9-aa3c-b17a0ef241e4	NC_000962.3	0	60	1917798	1135	1003	972	22	25	9	19.344494	20.000000
890c7087-6bd8-4b73-90c2-e57e61e91ccc	NC_000962.3	16	60	779047	318	211	196	9	0	6	21.679245	23.000000
238d9cbe-67db-471e-99ca-cc1d7a5d37ce	NC_000962.3	16	60	1460464	891	786	764	7	7	15	23.270483	25.000000
78bcf1d0-c95a-4729-9e67-c038ad5bfcc4	NC_000962.3	16	60	4326971	214	104	101	0	0	3	20.200935	22.000000
75333074-6a8e-42c8-8229-9c947e61d36e	NC_000962.3	0	60	3120169	228	119	117	1	0	1	21.881578	24.000000
0c4d6f65-0424-4fd3-aaae-e565cfdf5286	NC_000962.3	0	60	7424	421	317	292	15	4	10	17.653206	17.000000
013080e5-eec1-44aa-a919-f650b58faf2e	*	4	0	0	441	0	0	0	0	0	15.975057	15.000000
dbef3acc-1ff9-4a60-b908-5f9f9a8d98e0	NC_000962.3	0	60	3122109	306	196	190	3	2	3	21.153595	22.000000
62248765-dfb9-4561-9d49-f5de6e30a3bc	*	4	0	0	170	0	0	0	0	0	18.005882	17.000000
237515e7-3c54-4ac8-bfa8-b0aafe20ed6c	NC_000962.3	0	6	3123168	187	80	78	1	0	1	21.502674	22.000000
cf34c6c0-2e32-43a2-90dc-6c114ceddffe	*	4	0	0	348	0	0	0	0	0	16.301723	15.000000
7b7ba399-3163-4e5b-97d4-980c62d0575a	NC_000962.3	16	60	1476595	294	175	170	4	1	1	18.799320	20.000000
39d68bb4-11f8-43dd-8277-bcada2239ba0	NC_000962.3	16	60	3122610	293	128	117	3	0	8	14.866894	14.000000
c3ca8c15-8a65-4180-b6f4-db9209494618	*	4	0	0	416	0	0	0	0	0	24.875000	27.000000
545943f7-8d7c-4223-9110-3fe1215bc3f7	NC_000962.3	0	60	1303011	371	278	253	8	1	17	19.067385	19.000000
b724c35d-a7d2-489c-817a-1f31693d82b2	*	4	0	0	706	0	0	0	0	0	18.543909	19.000000
d0d62f8d-a3b8-4ed3-8551-a332121a7089	NC_000962.3	0	60	4247992	551	431	409	9	18	13	18.188747	18.000000
7d7f0bba-3cd3-49a8-90bd-0085da3bf30b	*	4	0	0	379	0	0	0	0	0	24.891821	27.000000
2fd3e805-d4cc-48f5-8312-048b78e39b3d	NC_000962.3	0	60	1917917	989	878	790	64	27	24	15.238625	14.000000
578d6f10-8c4d-4e6f-b628-ffc3db4dc647	NC_000962.3	0	60	3640574	300	190	177	4	4	9	21.243334	23.000000
33829282-7bb9-4e6f-857f-d4c8d7c40a58	NC_000962.3	16	60	3640568	1193	1119	934	93	44	92	13.321039	11.000000
2bcd4c11-8a4b-406a-9fff-1b7e1244ce60	NC_000962.3	16	60	781363	757	647	626	13	11	8	22.890356	25.000000
0b2292cb-d71e-4a79-8690-d4d7197dae8c	NC_000962.3	16	60	3120068	409	288	260	11	2	17	17.146700	17.000000
a47c654d-fbe7-457f-9d41-6efd8ad4d4b2	NC_000962.3	16	60	4243279	501	386	364	9	4	13	18.063871	19.000000
c4891da0-0d68-4131-9a49-273a4869b664	NC_000962.3	0	60	1917817	1093	983	919	31	40	33	15.891126	16.000000
1a9453d0-f28f-490b-acce-28ad2bec6ca3	NC_000962.3	0	60	3986795	1017	918	879	20	11	19	20.495575	22.000000
0f38b5a3-b6a9-4777-a172-bdcf017b7f82	NC_000962.3	0	60	1303490	787	678	623	21	30	34	15.325286	15.000000
687e0c43-0fcd-420e-9c6c-78f6f8c1da5f	*	4	0	0	177	0	0	0	0	0	22.011299	24.000000
5cb451d9-d26e-4800-b16a-98847fef1a47	NC_000962.3	0	40	4243054	289	185	163	7	2	15	22.231834	24.000000
3aa6cb25-0878-4321-9ab5-cba1f18628fd	NC_000962.3	0	60	3642462	558	429	401	15	16	13	17.150537	17.000000
74bdd7e9-81f9-4905-91e3-ab28b974f054	NC_000962.3	16	60	1674239	544	443	431	5	6	7	21.367647	22.500000
2cf6ccde-0844-408c-a58a-508250c9ac3d	NC_000962.3	0	60	1303770	484	378	332	26	6	20	16.803719	16.000000
ba779144-a5f8-4e51-b826-8a0936703da8	NC_000962.3	0	60	3987087	352	249	230	10	3	9	19.414772	20.000000
5ea448ff-742d-4dd0-8f19-dd439a131840	*	4	0	0	263	0	0	0	0	0	15.908745	14.000000
51aafd32-da5a-41db-bec5-04e4cb8f7794	NC_000962.3	0	60	2155227	554	438	426	5	4	7	24.095669	27.000000
694a8e24-7d4b-48d9-bc1f-2f230a486ca1	NC_000962.3	16	60	4242943	1054	937	886	23	30	28	18.590134	19.000000
f51951bf-c618-41ab-962c-bf4a185cffb4	NC_000962.3	0	60	1303188	1085	980	961	10	8	9	24.239632	26.000000
269e9bb9-88bf-4e07-a8c9-10cf015e9073	NC_000962.3	0	39	3120063	331	225	199	11	3	15	12.519637	12.000000
50c14393-f512-4c8e-897c-f0538823971e	*	4	0	0	293	0	0	0	0	0	16.969284	17.000000
e0d58917-3a72-4aae-b9be-a0b07d1f7f5b	NC_000962.3	0	60	3986752	374	285	262	10	5	13	18.066845	18.000000
757f4dbc-c4fe-49ef-8d86-e7ec0b2d3aa3	NC_000962.3	0	60	2715176	967	860	807	29	18	24	19.134436	20.000000
1dd12297-f3ba-449c-9d03-87875281ff83	NC_000962.3	16	60	1673166	606	505	487	7	3	11	22.930693	24.000000
be5bbed7-de30-48db-9446-fccb7843cd00	NC_000962.3	16	32	3641491	206	94	89	2	0	3	16.728155	16.000000
8494d848-963d-41b5-8aeb-a5769683701d	NC_000962.3	16	60	4248064	306	183	174	9	0	0	18.081699	18.000000
f9135d3b-42b6-4836-9353-ccbfc708600f	NC_000962.3	16	4	528839	309	192	182	8	11	2	19.368933	20.000000
0000e842-c8eb-479f-96b4-4be33b6aadbc	NC_000962.3	0	54	3122656	262	155	146	3	0	6	20.595419	22.000000
b44aa921-5d28-4f7f-ac05-e745503c72a5	*	4	0	0	189	0	0	0	0	0	18.312170	19.000000
c92b0c42-7485-45da-93f2-89a54c7ac168	NC_000962.3	16	60	1674235	617	506	482	11	8	13	22.220421	24.000000
51717f88-3648-4caf-9875-e912d66851a2	NC_000962.3	16	60	2715143	927	808	749	35	16	24	17.139158	17.000000
2aeaae22-a5a3-47f5-a2c5-15c7eba57a10	*	4	0	0	235	0	0	0	0	0	14.531915	12.000000
07e31b29-bbab-450a-85ea-12b14ff22245	NC_000962.3	0	60	1918508	414	288	285	2	2	1	23.120773	25.000000
567fda92-c8fd-4a71-a7f6-cd03190ca68c	*	4	0	0	212	0	0	0	0	0	16.089622	15.000000
934011c4-82ef-4106-b48b-271b9e0d4199	NC_000962.3	0	60	1476196	730	631	589	19	11	23	18.958904	19.000000
caa934e9-5c6b-4674-bb39-397a61157999	*	4	0	0	207	0	0	0	0	0	22.898550	24.000000
b8626ea4-5338-403f-adfd-18fdd2407f96	NC_000962.3	16	60	1674236	707	617	548	38	14	31	16.797737	15.000000
73464828-6917-44f0-894b-367ecf94ea60	*	4	0	0	215	0	0	0	0	0	12.618605	10.000000
4b215142-a04f-4493-a2a4-7a6f7642680d	NC_000962.3	0	38	3119337	216	88	86	0	0	2	22.319445	24.000000
8029640c-731c-455e-8e89-08a1db40cc90	NC_000962.3	16	60	6503	1288	1184	1144	23	20	17	22.358696	24.000000
7be97e04-5014-4c40-b414-4a1403299199	NC_000962.3	16	60	4326638	585	462	412	20	14	30	16.495726	15.000000
7111efca-bd0e-4f53-b390-2beee051313a	*	4	0	0	199	0	0	0	0	0	14.512563	15.000000
09552f78-02ff-42a7-9ef7-bdfd60407eec	NC_000962.3	16	60	528752	511	412	396	13	6	3	21.896282	25.000000
7e334ead-e90c-4776-9aae-753d6d7f25f9	NC_000962.3	0	60	3641120	720	622	602	5	0	15	25.150000	28.000000
20909b1a-cda5-413e-9319-a0066d4a337d	*	4	0	0	274	0	0	0	0	0	19.715328	21.000000
1dce3329-97a0-4a8f-b98d-1ce58f5d8145	*	4	0	0	202	0	0	0	0	0	17.737623	19.000000
5d4c1767-bca8-476c-9988-4a568a18629d	NC_000962.3	0	38	4243793	343	229	206	13	7	10	12.559767	11.000000
9da7eccd-9e0b-4d32-bccf-e624b4e7d475	NC_000962.3	16	60	1461072	377	272	247	10	5	15	17.885942	18.000000
babdcdb8-9ceb-48fd-bfce-e08875e1264e	*	4	0	0	340	0	0	0	0	0	17.408823	17.000000
f9ea28d3-b46f-4e43-b0d1-90493b34a306	NC_000962.3	16	60	778538	901	808	774	12	13	22	22.802443	25.000000
f4609544-2cfe-44e6-81ed-3597172fd44b	NC_000962.3	0	60	801028	549	449	411	14	3	24	16.593807	16.500000
385a33d8-e500-4f7d-9671-c44f0ccfe993	NC_000962.3	0	60	1475789	311	190	181	7	3	2	12.382637	11.000000
3ee43f73-51e1-435a-9c3e-58a4df873f81	*	4	0	0	338	0	0	0	0	0	19.757397	21.000000
d77295ae-e5fc-4935-a3a1-b169c736b1fc	*	4	0	0	297	0	0	0	0	0	15.606061	14.000000
929e1430-ebd1-4401-acfb-445574d47bf2	NC_000962.3	0	60	1305319	544	478	408	7	6	63	21.306986	23.000000
e44387f3-5dc7-4532-8d92-829f4a27b31f	NC_000962.3	0	25	6916	233	115	108	2	7	5	17.978540	18.000000
e40dcc44-800f-48d5-8a2b-f8cb55ae3b93	NC_000962.3	0	60	2715160	362	278	230	12	1	36	12.511049	10.000000
ded1f045-cf58-4e99-a51b-1b245425dd41	*	4	0	0	263	0	0	0	0	0	19.931559	21.000000
618f7fbd-3e7f-4823-b8a2-5fe434d87ecf	NC_000962.3	0	60	4247651	925	816	720	46	28	50	15.701622	15.000000
86526b5e-7d7d-4299-bd6f-ab9df865835c	*	4	0	0	316	0	0	0	0	0	12.778481	11.000000
e8aab7ef-5d8f-406c-8b4b-349b25c919d2	NC_000962.3	0	60	4243456	463	365	355	2	3	8	21.123110	23.000000
95ae9483-2e3e-49df-b032-7d0342212a84	*	4	0	0	257	0	0	0	0	0	13.400778	11.000000
92ce0ea9-9dc5-4d59-a031-8b62d2c2b2b2	*	4	0	0	162	0	0	0	0	0	15.006173	12.000000
4e53d9e1-1d86-4226-96f8-9781cdec0657	NC_000962.3	0	58	3122088	311	106	102	3	2	1	22.009645	24.000000
4e53d9e1-1d86-4226-96f8-9781cdec0657	NC_000962.3	256	0	3119703	311	138	119	9	7	10	0.000000	0.000000
db3c16c7-e632-41dc-a14d-441263b11f84	NC_000962.3	16	60	3642706	256	143	142	1	0	0	24.566406	26.000000
5882a90d-5a5c-43c6-8ae1-fb70c67ccdc2	NC_000962.3	16	21	1460696	268	175	148	11	1	16	14.656716	13.000000
c9119cb9-7588-45f1-89d3-5131312abb9f	*	4	0	0	474	0	0	0	0	0	17.533754	18.000000
244eea19-5f75-4635-94f3-59fedecf6849	*	4	0	0	313	0	0	0	0	0	14.083067	12.000000
2a0f0749-af2b-48c9-bdf1-401f1ecd180a	NC_000962.3	16	60	4247369	582	487	470	12	10	5	19.692440	21.000000
7354f46c-f25b-4012-a223-b2ba6a17ede9	*	4	0	0	241	0	0	0	0	0	20.431536	22.000000
6c817c4a-ea47-4180-bf99-2a6cb4e857bd	NC_000962.3	0	60	1472998	627	535	488	24	4	23	18.561403	19.000000
b8ee2624-0de0-404b-8029-0f537578269a	NC_000962.3	16	60	1673166	1095	975	940	15	24	20	20.694063	22.000000
18ee6571-4d10-4b68-9ebf-777c7a602ca5	NC_000962.3	16	60	4327064	256	158	144	3	2	11	20.210938	22.000000
12b6c5ee-056f-4eb4-89d2-c995af7287f5	NC_000962.3	16	60	1673166	1133	1010	894	59	60	57	14.496028	13.000000
6f1cd9c9-9559-4fca-966d-7ebe75fe1a4c	NC_000962.3	0	60	7119	240	137	130	4	0	3	16.716667	16.000000
47ac3b41-6969-477f-bcf7-f10000224e2e	NC_000962.3	16	60	2288924	533	418	399	7	11	12	20.855536	22.000000
8545a420-09fd-47a0-b0c9-a000f700ee98	*	4	0	0	413	0	0	0	0	0	23.043583	25.000000
474cce02-1491-4481-9345-d9d34a5e1511	*	4	0	0	134	0	0	0	0	0	19.723881	22.000000
740762ad-b938-4b25-a6ca-b813a5382ead	NC_000962.3	16	23	3641404	226	104	95	3	2	6	17.243362	17.000000
4239f842-c719-4059-a963-e01d76a75d62	NC_000962.3	16	60	3119441	444	301	269	19	6	13	16.472973	16.000000
58402e84-292c-4760-8b5e-1437ef0b0439	NC_000962.3	16	60	1674233	636	518	489	18	5	11	22.899370	25.000000
32ba663b-6dcf-42ce-a52c-670c0ac09fc4	NC_000962.3	16	7	3122185	202	95	84	1	0	10	19.009901	19.000000
9d351d35-936e-4e7e-b5bb-0b2fe110c5a2	NC_000962.3	16	60	1674240	448	332	324	4	5	4	22.736607	24.000000
57e3b8c8-5e1f-4fd5-b637-eb57090dc94f	NC_000962.3	16	60	1302975	869	747	668	45	48	34	14.533947	12.000000
42471fab-c021-47fd-9480-60fc4ddeca27	NC_000962.3	0	33	4247632	222	122	110	5	1	7	18.292793	19.000000
8333d87e-a461-4870-8bc8-ceb6cf3d23c1	NC_000962.3	0	58	4243302	237	134	125	4	0	5	20.270042	21.500000
40ef4cff-4e25-4d2b-b60d-cd18b4ef413f	NC_000962.3	16	60	3641293	428	348	328	10	3	10	20.990654	22.000000
e5ca1973-a692-4342-9995-5f07b7437185	NC_000962.3	16	60	782231	240	144	133	5	0	6	20.424999	21.000000
8c78236d-00e4-428c-a9a3-b370f7477a20	NC_000962.3	0	46	3122657	202	88	87	0	0	1	22.148516	25.000000
30326be9-23c0-47eb-974b-844533186ea2	NC_000962.3	0	13	1475822	246	133	118	10	1	5	11.247968	10.000000
1d6b2f91-0e22-4414-85a5-ee9721c2aba8	NC_000962.3	16	60	1460828	610	489	445	31	27	13	15.039344	15.000000
97cf1357-e0dc-4c20-85cd-481e192d6a31	*	4	0	0	339	0	0	0	0	0	22.973452	24.000000
19e34cf2-72e1-4fc3-8c38-4a882ffacaff	*	4	0	0	557	0	0	0	0	0	20.070019	21.000000
9f81cb01-16c4-447a-9600-7399a6d8147d	NC_000962.3	16	60	1674233	639	528	512	8	10	8	21.962440	23.000000
5b0b1d55-3444-4c37-a6f0-bfdf54a4c15e	*	4	0	0	248	0	0	0	0	0	22.758064	24.000000
89cbc1db-4473-4fdd-a080-2a0e86bd7fa1	*	4	0	0	233	0	0	0	0	0	16.051502	17.000000
42d615fd-846c-4955-a158-e7b3c21453b1	NC_000962.3	16	60	3986766	682	571	516	32	13	23	16.967741	16.000000
57165d94-a2b9-4b9c-8f0f-bb83425c4aaa	NC_000962.3	0	60	1305110	740	694	604	19	7	71	22.501350	25.000000
ea329f25-398e-4558-a9b8-6e431a4801d7	NC_000962.3	0	13	3640630	203	85	84	1	2	0	18.817734	19.000000
56f96d87-522c-4b1b-9f87-4da19e373eb8	NC_000962.3	16	60	1303799	486	377	332	30	16	15	14.286008	13.000000
0804185e-916b-4cd1-8fe3-541d9be70271	NC_000962.3	0	60	4247632	246	131	131	0	0	0	23.849594	26.000000
e9356515-6bf8-405f-b555-1dd599ff6467	*	4	0	0	257	0	0	0	0	0	21.887159	25.000000
6b1fd4b3-e6c3-4670-8043-4f94515c7294	*	4	0	0	210	0	0	0	0	0	17.733334	18.000000
d2c10293-a30f-4e2b-874c-8e7b73320fb8	NC_000962.3	16	60	1304733	519	424	398	7	6	19	20.967245	22.000000
ce6ebab0-8945-4e1b-90ee-3d3b8284d972	NC_000962.3	0	22	3122224	260	115	106	2	1	7	20.134615	22.000000
ce6ebab0-8945-4e1b-90ee-3d3b8284d972	NC_000962.3	256	0	3120285	260	146	125	4	10	17	0.000000	0.000000
8bd1cbdd-a4c9-4382-abcb-91c4b48befba	*	4	0	0	224	0	0	0	0	0	18.357143	20.000000
b9587c54-c317-4339-a0ca-dc3e16d33279	NC_000962.3	0	6	2715966	181	70	63	4	0	3	18.966850	19.000000
f1042a74-5272-44f7-a85e-cbdd77c58160	*	4	0	0	266	0	0	0	0	0	21.161654	24.000000
80cbe9af-e41e-4931-aa0f-9d861325deae	*	4	0	0	417	0	0	0	0	0	22.776978	25.000000
a1140ee3-d8e9-42cb-af40-f3e27b82fb60	*	4	0	0	346	0	0	0	0	0	17.017342	17.000000
99c085c1-28eb-4f77-8dfd-a071520f8dda	NC_000962.3	0	60	3122225	321	208	200	2	3	6	19.115265	20.000000
5a01033c-dd1f-4593-9ffb-c58b2de92ddc	NC_000962.3	0	23	3123102	262	153	138	3	7	12	19.519083	21.000000
5a01033c-dd1f-4593-9ffb-c58b2de92ddc	NC_000962.3	256	0	3119550	262	113	107	0	0	6	0.000000	0.000000
6f213018-e63a-4eb3-9ba1-f46322c24fe1	NC_000962.3	0	60	4326665	203	100	99	0	0	1	16.610838	17.000000
31c2aea5-60fd-4ea0-ada8-bc7f9a23880f	*	4	0	0	198	0	0	0	0	0	22.156565	25.000000
d6b8b010-7137-4ca7-8c7b-296fe359964c	NC_000962.3	0	19	3123169	194	84	80	3	0	1	17.618557	17.000000
4f2ff30f-4670-4fb4-bcd2-b095b36b5d6d	NC_000962.3	16	60	1302972	775	681	631	22	18	28	18.709677	20.000000
34330eab-bae4-498e-a599-13297c2b8602	NC_000962.3	0	60	1472664	459	323	273	32	9	18	16.588236	16.000000
fc80a591-8e59-41e4-a885-6a610b9f94df	NC_000962.3	16	60	529012	494	394	351	14	11	29	17.840080	19.000000
aa1fb088-3c2e-4ec8-99ec-894e11cfd89d	*	4	0	0	230	0	0	0	0	0	17.443478	19.000000
e0a29488-97af-494c-91b1-f828198dbcb9	NC_000962.3	0	20	3120200	288	166	153	10	10	3	17.243055	17.500000
586ff170-c20d-4cc9-8e3f-249bc0185083	*	4	0	0	257	0	0	0	0	0	12.513618	11.000000
1579b902-f98d-451a-8c01-737394a87ef1	NC_000962.3	16	60	800473	857	747	720	6	16	21	20.896149	22.000000
c8ef6730-9b6c-49c0-8496-523470cef478	NC_000962.3	0	60	3120207	265	158	153	2	3	3	22.079245	23.500000
0e9336b3-10ba-4e8b-9d5f-4504f7ca47ea	NC_000962.3	0	60	3641969	1046	929	889	20	19	20	23.362333	25.000000
00b18702-10f0-492d-86d5-990fb6fd46a0	NC_000962.3	16	60	3641071	419	317	294	7	1	16	15.811456	15.000000
ae574ad0-61ac-4fba-90c8-8733a966f103	*	4	0	0	171	0	0	0	0	0	17.391813	17.000000
fb309811-aa92-441a-bee6-34915611a3a1	NC_000962.3	16	48	1918584	215	96	90	3	3	3	18.874418	19.000000
b1371880-b6ec-4b31-8e10-c115f62645c7	NC_000962.3	16	60	4407257	1188	1085	1023	31	34	31	21.786196	24.000000
23ae29cc-1921-4c49-8d92-fb9fe3333dd1	NC_000962.3	0	27	3119250	333	240	208	8	6	24	13.045045	12.000000
d44a9c6d-098b-422d-9d47-5a991bc29f76	NC_000962.3	0	60	1476349	577	476	429	24	13	23	14.585789	14.000000
d889ef1e-f4c8-46ce-a176-fc2e9e904161	*	4	0	0	189	0	0	0	0	0	21.079365	22.000000
b3adfdc6-e9ff-4eea-af74-0a17ffb5a9c5	NC_000962.3	16	11	801013	218	98	93	4	1	1	18.426605	20.000000
a2b1632c-e311-4eb2-ac2b-900e00f49279	NC_000962.3	0	60	1673771	538	431	411	6	4	14	24.578068	26.000000
050ff5f7-1b45-489b-930c-7c10ac2b5f10	NC_000962.3	0	22	1917909	313	214	185	14	5	15	16.252396	17.000000
685275b0-507f-4439-8826-0c3ed87c4688	NC_000962.3	0	60	4248053	526	416	411	4	5	1	24.332699	27.000000
df15d5e6-56f9-4261-9c9d-07bf944973f0	NC_000962.3	0	60	3120168	286	196	173	4	3	19	12.755245	11.000000
96a8f19a-586f-48e8-8ce9-39d412cffef8	*	4	0	0	561	0	0	0	0	0	21.802139	23.000000
1e0a2ec7-8983-4bdd-b0f9-330f6d08bf2f	*	4	0	0	224	0	0	0	0	0	17.093750	16.000000
a6973085-672b-4d4a-8947-484f1008e36d	NC_000962.3	0	31	3122711	210	107	96	2	0	9	19.147619	19.000000
af17a12d-68d5-40a1-962a-7528626b3233	NC_000962.3	16	60	4247941	430	336	316	12	6	8	17.460464	17.000000
311b486e-90d2-43f4-9fd0-3e9e57362750	*	4	0	0	263	0	0	0	0	0	20.228136	23.000000
40c4fde7-8c1d-4ef1-bb30-5ad0617a26d0	NC_000962.3	16	60	2154733	974	914	813	39	12	62	15.882957	16.000000
8e3745fe-ad4d-412d-8465-893517e8eea4	NC_000962.3	0	60	1674322	753	648	585	25	31	38	17.289509	18.000000
fc687c34-4eee-4e36-9a20-377c58c6d110	NC_000962.3	0	60	1473321	311	212	192	12	4	8	16.909967	16.000000
cc160a3a-c107-4181-b6f7-89e46fb8f8e7	NC_000962.3	0	60	3120135	256	153	145	4	1	4	20.156250	22.000000
0d014ab7-e986-4417-a1bb-3776d92b6040	NC_000962.3	16	60	3987406	300	195	185	7	0	3	20.663334	22.000000
d84597ab-e4d4-458e-b18a-8a2d2a26edcf	NC_000962.3	16	60	2288474	898	831	740	41	13	50	15.505568	14.000000
f3bf3057-29b8-401d-85c6-471e526bee5c	NC_000962.3	16	60	760740	613	509	486	15	5	8	21.208809	23.000000
8059ed39-47a8-46ce-9900-404df0330fbe	NC_000962.3	0	24	3120143	215	99	98	0	3	1	22.172092	25.000000
f6d7430c-17d3-484c-b0f3-f001d8060c65	NC_000962.3	16	60	1917722	272	164	159	4	0	1	21.522058	24.000000
60f352fb-c60f-4e85-ac4e-3662e01d9d0b	NC_000962.3	16	60	3640552	341	231	223	1	2	7	20.683285	21.000000
fe44256d-cdcf-4e3c-a619-873fdd4c55ea	NC_000962.3	0	60	2715242	931	799	749	30	19	20	17.560688	18.000000
e8978ca1-986b-4b13-835f-cc076967a0e2	NC_000962.3	0	60	4247611	430	362	311	16	3	35	13.083721	12.000000
d49b3ee2-6605-4ba4-9173-598547215605	NC_000962.3	16	34	3120022	230	134	127	1	0	6	16.808695	16.000000
09319145-bb2f-4fc4-a272-5972e137e5f4	NC_000962.3	0	60	6827	1017	913	835	41	20	37	18.383480	19.000000
751796f9-c5ad-4328-8760-a25a985b4a39	NC_000962.3	16	60	4327145	533	418	391	20	8	7	17.615385	17.500000
1f8e9865-842e-4687-9d14-b4dc8d3bf198	NC_000962.3	0	60	760296	1179	1073	1038	19	17	16	22.139950	24.000000
7a953573-4e13-4fab-b5bb-04088ad6018e	NC_000962.3	0	47	3120200	206	94	93	0	1	1	24.626213	27.000000
50b8d7c6-7f1d-4996-b5b0-cafec5b49e94	NC_000962.3	16	60	3986768	491	353	326	14	11	13	16.588594	16.000000
04db50c3-f735-459f-9c67-91bb8a78b703	NC_000962.3	16	60	4247362	1029	923	870	24	22	29	19.243927	20.000000
